id,type,item owner id,layer title,title,description,image count,created date,last modification date,item views,Media Type,change_type,change_date,Owner,Community,Sources,Language,FEDDGUID_CEFIDUGD,FEDENAME,PRUID,fed_code,total_votes,electors,turnout,election_year,national_turnout,turnout_diff,type_val,election_date,cumulative_news
827,marker,622,Newspapers,Exeter Lakeshore Times-Advance,"Exeter Times-Advocate and Lakeshore Advance merged to form Exeter Lakeshore Times-Advance. The first issue of the Exeter Lakeshore Times-Advance was published on January 24, 2018. The weekly community newspaper serves the communities of Exeter, Grand Bend, Zurich, Hensall, Lucan, and Kirkton.",0,2021-01-28T13:11:49Z,2021-01-28T13:14:19Z,41,community paper,new outlet produced by merger,2018-01-24,Postmedia,"Exeter, Grand Bend, Zurich, Hensall, Lucan, and Kirkton, Ontario","[""https:\/\/www.lakeshoreadvance.com\/2018\/01\/10\/lakeshore-exeter-to-merge-titles"",""https:\/\/www.facebook.com\/TimesAdvance\/posts\/1722026134509073"",""https:\/\/twitter.com\/TimesAdvance\/status\/951123676245741568""]","[""English""]",2013A000435040,Huron--Bruce,35,35040,61554,88286,0.6972113358856444,2021,0.6255952853516473,0.07161605053399711,0,2021-09-19,-2
827,marker,622,Newspapers,Exeter Lakeshore Times-Advance,"Exeter Times-Advocate and Lakeshore Advance merged to form Exeter Lakeshore Times-Advance. The first issue of the Exeter Lakeshore Times-Advance was published on January 24, 2018. The weekly community newspaper serves the communities of Exeter, Grand Bend, Zurich, Hensall, Lucan, and Kirkton.",0,2021-01-28T13:11:49Z,2021-01-28T13:14:19Z,41,community paper,new outlet produced by merger,2018-01-24,Postmedia,"Exeter, Grand Bend, Zurich, Hensall, Lucan, and Kirkton, Ontario","[""https:\/\/www.lakeshoreadvance.com\/2018\/01\/10\/lakeshore-exeter-to-merge-titles"",""https:\/\/www.facebook.com\/TimesAdvance\/posts\/1722026134509073"",""https:\/\/twitter.com\/TimesAdvance\/status\/951123676245741568""]","[""English""]",2013A000435040,Huron--Bruce,35,35040,61265,86416,0.7089543603036474,2019,0.6703803060659135,0.03857405423773397,0,2019-10-21,-2
827,marker,622,Newspapers,Exeter Lakeshore Times-Advance,"Exeter Times-Advocate and Lakeshore Advance merged to form Exeter Lakeshore Times-Advance. The first issue of the Exeter Lakeshore Times-Advance was published on January 24, 2018. The weekly community newspaper serves the communities of Exeter, Grand Bend, Zurich, Hensall, Lucan, and Kirkton.",0,2021-01-28T13:11:49Z,2021-01-28T13:14:19Z,41,community paper,new outlet produced by merger,2018-01-24,Postmedia,"Exeter, Grand Bend, Zurich, Hensall, Lucan, and Kirkton, Ontario","[""https:\/\/www.lakeshoreadvance.com\/2018\/01\/10\/lakeshore-exeter-to-merge-titles"",""https:\/\/www.facebook.com\/TimesAdvance\/posts\/1722026134509073"",""https:\/\/twitter.com\/TimesAdvance\/status\/951123676245741568""]","[""English""]",2013A000435040,Huron--Bruce,35,35040,58477,80731,0.7243438084502856,2015,0.6828126123999229,0.041531196050362706,0,2015-10-19,-1
835,marker,622,Newspapers,Meridian Source,"Lloydminster Source and Lloydminster Meridian Booster merged to form Meridian Source. The first issue of the weekly community newspaper was published on July 5, 2018.",0,2021-01-28T18:01:14Z,2021-01-28T18:04:37Z,23,community paper,new outlet produced by merger,2018-07-05,independent,"Lloydminster, Saskatchewan","[""https:\/\/nmc-mic.ca\/2018\/06\/27\/alberta-weekly-newspapers-restructure-operations\/"",""https:\/\/issuu.com\/lloydminstersource\/docs\/mbjune_26_2018\/4"",""https:\/\/issuu.com\/lloydminstersource""]","[""English""]",2013A000447001,Battlefords--Lloydminster,47,47001,31230,51150,0.6105571847507332,2021,0.6255952853516473,-0.01503810060091415,0,2021-09-19,-3
835,marker,622,Newspapers,Meridian Source,"Lloydminster Source and Lloydminster Meridian Booster merged to form Meridian Source. The first issue of the weekly community newspaper was published on July 5, 2018.",0,2021-01-28T18:01:14Z,2021-01-28T18:04:37Z,23,community paper,new outlet produced by merger,2018-07-05,independent,"Lloydminster, Saskatchewan","[""https:\/\/nmc-mic.ca\/2018\/06\/27\/alberta-weekly-newspapers-restructure-operations\/"",""https:\/\/issuu.com\/lloydminstersource\/docs\/mbjune_26_2018\/4"",""https:\/\/issuu.com\/lloydminstersource""]","[""English""]",2013A000447001,Battlefords--Lloydminster,47,47001,36099,51893,0.6956429576243424,2019,0.6703803060659135,0.025262651558428884,0,2019-10-21,-2
835,marker,622,Newspapers,Meridian Source,"Lloydminster Source and Lloydminster Meridian Booster merged to form Meridian Source. The first issue of the weekly community newspaper was published on July 5, 2018.",0,2021-01-28T18:01:14Z,2021-01-28T18:04:37Z,23,community paper,new outlet produced by merger,2018-07-05,independent,"Lloydminster, Saskatchewan","[""https:\/\/nmc-mic.ca\/2018\/06\/27\/alberta-weekly-newspapers-restructure-operations\/"",""https:\/\/issuu.com\/lloydminstersource\/docs\/mbjune_26_2018\/4"",""https:\/\/issuu.com\/lloydminstersource""]","[""English""]",2013A000447001,Battlefords--Lloydminster,47,47001,33864,50917,0.6650823889859968,2015,0.6828126123999229,-0.01773022341392605,0,2015-10-19,0
838,marker,622,Newspapers,The Hampton Herald,"The Hampton Herald, a bi-weekly community newspaper, published its final issue on July 17, 2018. Ossekeag Publishing announced that it was closing on July 23, 2018.",0,2021-01-28T18:13:53Z,2021-01-28T18:13:53Z,35,community paper,closed,2018-07-17,Ossekeag Publishing,"Hampton, New Brunswick","[""https:\/\/globalnews.ca\/news\/4363277\/new-brunswick-community-papers-close\/"",""https:\/\/www.facebook.com\/Ossekeag\/posts\/2110717828967663"",""https:\/\/issuu.com\/ossekeagpublishing""]","[""English""]",2013A000413004,Fundy Royal,13,13004,44595,67030,0.6652991197971058,2021,0.6255952853516473,0.03970383444545844,-1,2021-09-19,-2
838,marker,622,Newspapers,The Hampton Herald,"The Hampton Herald, a bi-weekly community newspaper, published its final issue on July 17, 2018. Ossekeag Publishing announced that it was closing on July 23, 2018.",0,2021-01-28T18:13:53Z,2021-01-28T18:13:53Z,35,community paper,closed,2018-07-17,Ossekeag Publishing,"Hampton, New Brunswick","[""https:\/\/globalnews.ca\/news\/4363277\/new-brunswick-community-papers-close\/"",""https:\/\/www.facebook.com\/Ossekeag\/posts\/2110717828967663"",""https:\/\/issuu.com\/ossekeagpublishing""]","[""English""]",2013A000413004,Fundy Royal,13,13004,48995,65543,0.7475245258837709,2019,0.6703803060659135,0.07714421981785746,-1,2019-10-21,-2
838,marker,622,Newspapers,The Hampton Herald,"The Hampton Herald, a bi-weekly community newspaper, published its final issue on July 17, 2018. Ossekeag Publishing announced that it was closing on July 23, 2018.",0,2021-01-28T18:13:53Z,2021-01-28T18:13:53Z,35,community paper,closed,2018-07-17,Ossekeag Publishing,"Hampton, New Brunswick","[""https:\/\/globalnews.ca\/news\/4363277\/new-brunswick-community-papers-close\/"",""https:\/\/www.facebook.com\/Ossekeag\/posts\/2110717828967663"",""https:\/\/issuu.com\/ossekeagpublishing""]","[""English""]",2013A000413004,Fundy Royal,13,13004,47061,63089,0.7459462029830873,2015,0.6828126123999229,0.06313359058316448,-1,2015-10-19,0
841,marker,622,Newspapers,The Tides,"The Tides, a bi-weekly community newspaper serving the Grand Bay-Westfield community, published its final issue on January 23, 2018.",0,2021-01-28T18:32:47Z,2021-01-28T18:32:47Z,28,community paper,closed,2018-01-23,Ossekeag Publishing,"Grand Bay-Westfield, New Brunswick","[""https:\/\/issuu.com\/ossekeagpublishing"",""https:\/\/www.thestar.com\/business\/2020\/11\/09\/saving-the-journalism-industry-will-require-community-support.html""]","[""English""]",2013A000413008,New Brunswick Southwest,13,13008,36868,55006,0.6702541540922808,2021,0.6255952853516473,0.04465886874063352,-1,2021-09-19,0
841,marker,622,Newspapers,The Tides,"The Tides, a bi-weekly community newspaper serving the Grand Bay-Westfield community, published its final issue on January 23, 2018.",0,2021-01-28T18:32:47Z,2021-01-28T18:32:47Z,28,community paper,closed,2018-01-23,Ossekeag Publishing,"Grand Bay-Westfield, New Brunswick","[""https:\/\/issuu.com\/ossekeagpublishing"",""https:\/\/www.thestar.com\/business\/2020\/11\/09\/saving-the-journalism-industry-will-require-community-support.html""]","[""English""]",2013A000413008,New Brunswick Southwest,13,13008,39879,53889,0.7400211545955575,2019,0.6703803060659135,0.06964084852964403,-1,2019-10-21,-1
841,marker,622,Newspapers,The Tides,"The Tides, a bi-weekly community newspaper serving the Grand Bay-Westfield community, published its final issue on January 23, 2018.",0,2021-01-28T18:32:47Z,2021-01-28T18:32:47Z,28,community paper,closed,2018-01-23,Ossekeag Publishing,"Grand Bay-Westfield, New Brunswick","[""https:\/\/issuu.com\/ossekeagpublishing"",""https:\/\/www.thestar.com\/business\/2020\/11\/09\/saving-the-journalism-industry-will-require-community-support.html""]","[""English""]",2013A000413008,New Brunswick Southwest,13,13008,38146,51729,0.7374200158518432,2015,0.6828126123999229,0.05460740345192039,-1,2015-10-19,0
842,marker,622,Newspapers,PremiÃ¨re Ã‰dition,"PremiÃ¨re Ã‰dition published its final edition on September 1, 2018. The weekly community newspaper was founded in 1986.",0,2021-01-29T11:52:49Z,2021-01-31T11:44:33Z,36,community paper,closed,2018-09-01,VIVA MÃ©dia,"Vaudreuil-Soulanges, Quebec","[""http:\/\/journalpremiereedition.newspaperdirect.com\/epaper\/fr\/viewer.aspx"",""https:\/\/www.thestar.com\/business\/2020\/11\/09\/saving-the-journalism-industry-will-require-community-support.html"",""https:\/\/www.lapresse.ca\/affaires\/economie\/medias-et-telecoms\/201810\/28\/01-5202005-la-presse-locale-en-peril.php""]","[""French""]",2013A000424074,Vaudreuil--Soulanges,24,24074,65797,98386,0.6687638485150327,2021,0.6255952853516473,0.043168563163385354,-1,2021-09-19,0
842,marker,622,Newspapers,PremiÃ¨re Ã‰dition,"PremiÃ¨re Ã‰dition published its final edition on September 1, 2018. The weekly community newspaper was founded in 1986.",0,2021-01-29T11:52:49Z,2021-01-31T11:44:33Z,36,community paper,closed,2018-09-01,VIVA MÃ©dia,"Vaudreuil-Soulanges, Quebec","[""http:\/\/journalpremiereedition.newspaperdirect.com\/epaper\/fr\/viewer.aspx"",""https:\/\/www.thestar.com\/business\/2020\/11\/09\/saving-the-journalism-industry-will-require-community-support.html"",""https:\/\/www.lapresse.ca\/affaires\/economie\/medias-et-telecoms\/201810\/28\/01-5202005-la-presse-locale-en-peril.php""]","[""French""]",2013A000424074,Vaudreuil--Soulanges,24,24074,69104,95659,0.722399356045955,2019,0.6703803060659135,0.052019049980041476,-1,2019-10-21,-1
842,marker,622,Newspapers,PremiÃ¨re Ã‰dition,"PremiÃ¨re Ã‰dition published its final edition on September 1, 2018. The weekly community newspaper was founded in 1986.",0,2021-01-29T11:52:49Z,2021-01-31T11:44:33Z,36,community paper,closed,2018-09-01,VIVA MÃ©dia,"Vaudreuil-Soulanges, Quebec","[""http:\/\/journalpremiereedition.newspaperdirect.com\/epaper\/fr\/viewer.aspx"",""https:\/\/www.thestar.com\/business\/2020\/11\/09\/saving-the-journalism-industry-will-require-community-support.html"",""https:\/\/www.lapresse.ca\/affaires\/economie\/medias-et-telecoms\/201810\/28\/01-5202005-la-presse-locale-en-peril.php""]","[""French""]",2013A000424074,Vaudreuil--Soulanges,24,24074,66242,90804,0.7295053081362054,2015,0.6828126123999229,0.04669269573628254,-1,2015-10-19,0
887,marker,622,Newspapers,24 Heures - MontrÃ©al,"The final print edition of 24 Heures was published on March 23, 2023, when the newspaper shifted fully to a digital publication providing daily news coverage online only. The newspaper launched as a free daily on March 12, 2001. Quebecor previously announced that the free daily newspaper was transitioning to a digital daily with a weekly print edition beginning on February 11, 2021.",0,2021-03-21T00:10:36Z,2023-04-01T17:15:28Z,39,community paper,shifted to online,2023-03-23,Quebecor,"Montreal, Quebec","[""https:\/\/www.lapresse.ca\/affaires\/medias\/2021-02-04\/le-24-heures-se-rajeunit-et-se-concentre-sur-le-numerique.php#"",""https:\/\/www.journaldemontreal.com\/2021\/02\/04\/le-24-heures-fait-peau-neuve"",""https:\/\/journalmetro.com\/actualites\/montreal\/2611665\/le-24-heures-fait-peau-neuve-et-mise-sur-le-journalisme-de-solutions\/"",""https:\/\/www.24heures.ca\/2023\/03\/23\/24-heures-devient-100-numerique"",""https:\/\/www.24heures.ca\/2023\/03\/23\/le-24-heures-papier-tire-sa-reverence-apres-plus-de-20-ans--on-replonge-dans-son-histoire"",""https:\/\/24heures.pressreader.com\/24-heures-montreal"",""https:\/\/ici.radio-canada.ca\/nouvelle\/1965712\/journal-quebecor-crise-medias"",""https:\/\/www.lapresse.ca\/affaires\/medias\/2023-03-23\/quebecor-cesse-l-edition-papier-du-24-heures.php"",""https:\/\/blog.fagstein.com\/2023\/03\/30\/cn2i-24h-go-online-only\/"",""https:\/\/mediaincanada.com\/2023\/03\/29\/24-heures-ends-print-edition-goes-online-only\/""]","[""French""]",2013A000424039,Laurier--Sainte-Marie,24,24039,45227,80295,0.5632604769910954,2021,0.6255952853516473,-0.06233480836055194,-1,2021-09-19,-1
887,marker,622,Newspapers,24 Heures - MontrÃ©al,"The final print edition of 24 Heures was published on March 23, 2023, when the newspaper shifted fully to a digital publication providing daily news coverage online only. The newspaper launched as a free daily on March 12, 2001. Quebecor previously announced that the free daily newspaper was transitioning to a digital daily with a weekly print edition beginning on February 11, 2021.",0,2021-03-21T00:10:36Z,2023-04-01T17:15:28Z,39,community paper,shifted to online,2023-03-23,Quebecor,"Montreal, Quebec","[""https:\/\/www.lapresse.ca\/affaires\/medias\/2021-02-04\/le-24-heures-se-rajeunit-et-se-concentre-sur-le-numerique.php#"",""https:\/\/www.journaldemontreal.com\/2021\/02\/04\/le-24-heures-fait-peau-neuve"",""https:\/\/journalmetro.com\/actualites\/montreal\/2611665\/le-24-heures-fait-peau-neuve-et-mise-sur-le-journalisme-de-solutions\/"",""https:\/\/www.24heures.ca\/2023\/03\/23\/24-heures-devient-100-numerique"",""https:\/\/www.24heures.ca\/2023\/03\/23\/le-24-heures-papier-tire-sa-reverence-apres-plus-de-20-ans--on-replonge-dans-son-histoire"",""https:\/\/24heures.pressreader.com\/24-heures-montreal"",""https:\/\/ici.radio-canada.ca\/nouvelle\/1965712\/journal-quebecor-crise-medias"",""https:\/\/www.lapresse.ca\/affaires\/medias\/2023-03-23\/quebecor-cesse-l-edition-papier-du-24-heures.php"",""https:\/\/blog.fagstein.com\/2023\/03\/30\/cn2i-24h-go-online-only\/"",""https:\/\/mediaincanada.com\/2023\/03\/29\/24-heures-ends-print-edition-goes-online-only\/""]","[""French""]",2013A000424039,Laurier--Sainte-Marie,24,24039,53960,83085,0.6494553770235301,2019,0.6703803060659135,-0.02092492904238341,-1,2019-10-21,0
887,marker,622,Newspapers,24 Heures - MontrÃ©al,"The final print edition of 24 Heures was published on March 23, 2023, when the newspaper shifted fully to a digital publication providing daily news coverage online only. The newspaper launched as a free daily on March 12, 2001. Quebecor previously announced that the free daily newspaper was transitioning to a digital daily with a weekly print edition beginning on February 11, 2021.",0,2021-03-21T00:10:36Z,2023-04-01T17:15:28Z,39,community paper,shifted to online,2023-03-23,Quebecor,"Montreal, Quebec","[""https:\/\/www.lapresse.ca\/affaires\/medias\/2021-02-04\/le-24-heures-se-rajeunit-et-se-concentre-sur-le-numerique.php#"",""https:\/\/www.journaldemontreal.com\/2021\/02\/04\/le-24-heures-fait-peau-neuve"",""https:\/\/journalmetro.com\/actualites\/montreal\/2611665\/le-24-heures-fait-peau-neuve-et-mise-sur-le-journalisme-de-solutions\/"",""https:\/\/www.24heures.ca\/2023\/03\/23\/24-heures-devient-100-numerique"",""https:\/\/www.24heures.ca\/2023\/03\/23\/le-24-heures-papier-tire-sa-reverence-apres-plus-de-20-ans--on-replonge-dans-son-histoire"",""https:\/\/24heures.pressreader.com\/24-heures-montreal"",""https:\/\/ici.radio-canada.ca\/nouvelle\/1965712\/journal-quebecor-crise-medias"",""https:\/\/www.lapresse.ca\/affaires\/medias\/2023-03-23\/quebecor-cesse-l-edition-papier-du-24-heures.php"",""https:\/\/blog.fagstein.com\/2023\/03\/30\/cn2i-24h-go-online-only\/"",""https:\/\/mediaincanada.com\/2023\/03\/29\/24-heures-ends-print-edition-goes-online-only\/""]","[""French""]",2013A000424039,Laurier--Sainte-Marie,24,24039,55275,85056,0.6498659706546276,2015,0.6828126123999229,-0.03294664174529527,-1,2015-10-19,0
896,marker,622,Newspapers,Sackville Tribune-Post,"SaltWire Network confirmed on March 18, 2021, that the Sackville Tribune-Post had permanently closed. The weekly community newspaper was temporarily closed on March 25, 2020, due to the impacts of the pandemic. The first edition of the newspaper was published on June 3, 1946, after The Sackville Tribune merged with The Sackville Post.",0,2021-03-28T22:47:43Z,2021-03-31T20:31:24Z,136,community paper,closed,2021-03-18,SaltWire Network,"Sackville, New Brunswick","[""https:\/\/warktimes.com\/2021\/03\/18\/death-of-a-local-paper-saltwire-announces-closing-of-sackville-tribune-post\/"",""https:\/\/nbmediacoop.org\/2021\/03\/19\/death-of-a-local-paper-saltwire-announces-closing-of-sackville-tribune-post\/"",""https:\/\/j-source.ca\/article\/covid-19-media-impact-map-for-canada-saltwire-network\/"",""https:\/\/www.cbc.ca\/news\/canada\/nova-scotia\/saltwire-network-announces-temporary-layoffs-covid-19-1.5508396""]","[""English""]",2013A000413002,Beauséjour,13,13002,49439,73081,0.6764959428579248,2021,0.6255952853516473,0.05090065750627748,-1,2021-09-19,0
896,marker,622,Newspapers,Sackville Tribune-Post,"SaltWire Network confirmed on March 18, 2021, that the Sackville Tribune-Post had permanently closed. The weekly community newspaper was temporarily closed on March 25, 2020, due to the impacts of the pandemic. The first edition of the newspaper was published on June 3, 1946, after The Sackville Tribune merged with The Sackville Post.",0,2021-03-28T22:47:43Z,2021-03-31T20:31:24Z,136,community paper,closed,2021-03-18,SaltWire Network,"Sackville, New Brunswick","[""https:\/\/warktimes.com\/2021\/03\/18\/death-of-a-local-paper-saltwire-announces-closing-of-sackville-tribune-post\/"",""https:\/\/nbmediacoop.org\/2021\/03\/19\/death-of-a-local-paper-saltwire-announces-closing-of-sackville-tribune-post\/"",""https:\/\/j-source.ca\/article\/covid-19-media-impact-map-for-canada-saltwire-network\/"",""https:\/\/www.cbc.ca\/news\/canada\/nova-scotia\/saltwire-network-announces-temporary-layoffs-covid-19-1.5508396""]","[""English""]",2013A000413002,Beauséjour,13,13002,54160,70361,0.7697446028339563,2019,0.6703803060659135,0.09936429676804281,-1,2019-10-21,1
